Datetime,Producción Planta,Vertido,Consumo Red,Autoconsumo,Energy Consumption kWh
2020-01-01 00:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-01 01:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-01 02:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-01 03:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-01 04:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-01 05:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-01 06:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-01 07:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-01 08:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-01 09:00:00,619.0,540.0,10.0,79.0,89.0
2020-01-01 10:00:00,2646.0,2540.0,0.0,106.0,106.0
2020-01-01 11:00:00,3018.0,2913.0,0.0,105.0,105.0
2020-01-01 12:00:00,2871.0,2769.0,0.0,102.0,102.0
2020-01-01 13:00:00,2773.0,2661.0,0.0,112.0,112.0
2020-01-01 14:00:00,2916.0,2793.0,0.0,123.0,123.0
2020-01-01 15:00:00,2352.0,2274.0,0.0,78.0,78.0
2020-01-01 16:00:00,3020.0,2915.0,0.0,105.0,105.0
2020-01-01 17:00:00,1459.0,1373.0,0.0,86.0,86.0
2020-01-01 18:00:00,54.0,28.0,71.0,26.0,97.0
2020-01-01 19:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-01 20:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-01 21:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-01 22:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-01 23:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-02 00:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-02 01:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-02 02:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-02 03:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-02 04:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-02 05:00:00,0.0,0.0,116.0,0.0,116.0
2020-01-02 06:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-02 07:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-02 08:00:00,0.0,0.0,118.0,0.0,118.0
2020-01-02 09:00:00,403.0,318.0,10.0,85.0,95.0
2020-01-02 10:00:00,2337.0,2230.0,0.0,107.0,107.0
2020-01-02 11:00:00,2904.0,2791.0,0.0,113.0,113.0
2020-01-02 12:00:00,2580.0,2470.0,0.0,110.0,110.0
2020-01-02 13:00:00,2391.0,2262.0,0.0,129.0,129.0
2020-01-02 14:00:00,2807.0,2633.0,0.0,174.0,174.0
2020-01-02 15:00:00,3025.0,2838.0,0.0,187.0,187.0
2020-01-02 16:00:00,2604.0,2432.0,0.0,172.0,172.0
2020-01-02 17:00:00,1308.0,1235.0,0.0,73.0,73.0
2020-01-02 18:00:00,39.0,18.0,82.0,21.0,103.0
2020-01-02 19:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-02 20:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-02 21:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-02 22:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-02 23:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-03 00:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-03 01:00:00,0.0,0.0,117.0,0.0,117.0
2020-01-03 02:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-03 03:00:00,0.0,0.0,118.0,0.0,118.0
2020-01-03 04:00:00,0.0,0.0,119.0,0.0,119.0
2020-01-03 05:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-03 06:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-03 07:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-03 08:00:00,0.0,0.0,122.0,0.0,122.0
2020-01-03 09:00:00,92.0,26.0,27.0,66.0,93.0
2020-01-03 10:00:00,273.0,183.0,0.0,90.0,90.0
2020-01-03 11:00:00,539.0,448.0,0.0,91.0,91.0
2020-01-03 12:00:00,986.0,897.0,0.0,89.0,89.0
2020-01-03 13:00:00,1323.0,1230.0,0.0,93.0,93.0
2020-01-03 14:00:00,1326.0,1235.0,0.0,91.0,91.0
2020-01-03 15:00:00,1009.0,918.0,0.0,91.0,91.0
2020-01-03 16:00:00,2251.0,2152.0,0.0,99.0,99.0
2020-01-03 17:00:00,828.0,736.0,0.0,92.0,92.0
2020-01-03 18:00:00,29.0,8.0,80.0,21.0,101.0
2020-01-03 19:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-03 20:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-03 21:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-03 22:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-03 23:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-04 00:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-04 01:00:00,0.0,0.0,116.0,0.0,116.0
2020-01-04 02:00:00,0.0,0.0,118.0,0.0,118.0
2020-01-04 03:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-04 04:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-04 05:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-04 06:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-04 07:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-04 08:00:00,0.0,0.0,117.0,0.0,117.0
2020-01-04 09:00:00,298.0,232.0,28.0,66.0,94.0
2020-01-04 10:00:00,2157.0,2054.0,0.0,103.0,103.0
2020-01-04 11:00:00,2811.0,2705.0,0.0,106.0,106.0
2020-01-04 12:00:00,2190.0,2089.0,0.0,101.0,101.0
2020-01-04 13:00:00,1610.0,1515.0,0.0,95.0,95.0
2020-01-04 14:00:00,2496.0,2393.0,0.0,103.0,103.0
2020-01-04 15:00:00,2957.0,2846.0,0.0,111.0,111.0
2020-01-04 16:00:00,2786.0,2677.0,0.0,109.0,109.0
2020-01-04 17:00:00,1249.0,1164.0,0.0,85.0,85.0
2020-01-04 18:00:00,50.0,23.0,74.0,27.0,101.0
2020-01-04 19:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-04 20:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-04 21:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-04 22:00:00,0.0,0.0,116.0,0.0,116.0
2020-01-04 23:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-05 00:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-05 01:00:00,0.0,0.0,117.0,0.0,117.0
2020-01-05 02:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-05 03:00:00,0.0,0.0,117.0,0.0,117.0
2020-01-05 04:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-05 05:00:00,0.0,0.0,116.0,0.0,116.0
2020-01-05 06:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-05 07:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-05 08:00:00,0.0,0.0,119.0,0.0,119.0
2020-01-05 09:00:00,500.0,421.0,11.0,79.0,90.0
2020-01-05 10:00:00,2382.0,2275.0,0.0,107.0,107.0
2020-01-05 11:00:00,2918.0,2812.0,0.0,106.0,106.0
2020-01-05 12:00:00,2810.0,2704.0,0.0,106.0,106.0
2020-01-05 13:00:00,2075.0,1958.0,0.0,117.0,117.0
2020-01-05 14:00:00,2859.0,2763.0,0.0,96.0,96.0
2020-01-05 15:00:00,3083.0,2964.0,0.0,119.0,119.0
2020-01-05 16:00:00,3112.0,3001.0,0.0,111.0,111.0
2020-01-05 17:00:00,1634.0,1547.0,0.0,87.0,87.0
2020-01-05 18:00:00,67.0,38.0,73.0,29.0,102.0
2020-01-05 19:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-05 20:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-05 21:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-05 22:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-05 23:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-06 00:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-06 01:00:00,0.0,0.0,119.0,0.0,119.0
2020-01-06 02:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-06 03:00:00,0.0,0.0,119.0,0.0,119.0
2020-01-06 04:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-06 05:00:00,0.0,0.0,116.0,0.0,116.0
2020-01-06 06:00:00,0.0,0.0,118.0,0.0,118.0
2020-01-06 07:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-06 08:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-06 09:00:00,584.0,498.0,11.0,86.0,97.0
2020-01-06 10:00:00,2610.0,2506.0,0.0,104.0,104.0
2020-01-06 11:00:00,3077.0,2852.0,0.0,225.0,225.0
2020-01-06 12:00:00,2900.0,2673.0,0.0,227.0,227.0
2020-01-06 13:00:00,2777.0,2548.0,0.0,229.0,229.0
2020-01-06 14:00:00,2969.0,2738.0,0.0,231.0,231.0
2020-01-06 15:00:00,3186.0,2935.0,0.0,251.0,251.0
2020-01-06 16:00:00,3225.0,3001.0,0.0,224.0,224.0
2020-01-06 17:00:00,1731.0,1506.0,0.0,225.0,225.0
2020-01-06 18:00:00,85.0,28.0,167.0,57.0,224.0
2020-01-06 19:00:00,0.0,0.0,242.0,0.0,242.0
2020-01-06 20:00:00,0.0,0.0,133.0,0.0,133.0
2020-01-06 21:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-06 22:00:00,0.0,0.0,116.0,0.0,116.0
2020-01-06 23:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-07 00:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-07 01:00:00,0.0,0.0,118.0,0.0,118.0
2020-01-07 02:00:00,0.0,0.0,116.0,0.0,116.0
2020-01-07 03:00:00,0.0,0.0,119.0,0.0,119.0
2020-01-07 04:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-07 05:00:00,0.0,0.0,117.0,0.0,117.0
2020-01-07 06:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-07 07:00:00,0.0,0.0,116.0,0.0,116.0
2020-01-07 08:00:00,0.0,0.0,122.0,0.0,122.0
2020-01-07 09:00:00,681.0,596.0,11.0,85.0,96.0
2020-01-07 10:00:00,2904.0,2778.0,0.0,126.0,126.0
2020-01-07 11:00:00,3215.0,3113.0,0.0,102.0,102.0
2020-01-07 12:00:00,3001.0,2888.0,0.0,113.0,113.0
2020-01-07 13:00:00,2827.0,2721.0,0.0,106.0,106.0
2020-01-07 14:00:00,3038.0,2911.0,0.0,127.0,127.0
2020-01-07 15:00:00,3254.0,3167.0,0.0,87.0,87.0
2020-01-07 16:00:00,3362.0,3243.0,0.0,119.0,119.0
2020-01-07 17:00:00,1861.0,1781.0,0.0,80.0,80.0
2020-01-07 18:00:00,100.0,70.0,65.0,30.0,95.0
2020-01-07 19:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-07 20:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-07 21:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-07 22:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-07 23:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-08 00:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-08 01:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-08 02:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-08 03:00:00,0.0,0.0,114.0,0.0,114.0
2020-01-08 04:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-08 05:00:00,0.0,0.0,113.0,0.0,113.0
2020-01-08 06:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-08 07:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-08 08:00:00,0.0,0.0,115.0,0.0,115.0
2020-01-08 09:00:00,738.0,658.0,8.0,80.0,88.0
2020-01-08 10:00:00,2860.0,2715.0,0.0,145.0,145.0
2020-01-08 11:00:00,2457.0,2380.0,0.0,77.0,77.0
2020-01-08 12:00:00,3022.0,2917.0,0.0,105.0,105.0
2020-01-08 13:00:00,2830.0,2728.0,0.0,102.0,102.0
2020-01-08 14:00:00,2950.0,2847.0,0.0,103.0,103.0
2020-01-08 15:00:00,3248.0,3144.0,0.0,104.0,104.0
2020-01-08 16:00:00,3363.0,3255.0,0.0,108.0,108.0
2020-01-08 17:00:00,1953.0,1862.0,0.0,91.0,91.0
2020-01-08 18:00:00,116.0,86.0,61.0,30.0,91.0
2020-01-08 19:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-08 20:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-08 21:00:00,0.0,0.0,103.0,0.0,103.0
2020-01-08 22:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-08 23:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-09 00:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-09 01:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-09 02:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-09 03:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-09 04:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-09 05:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-09 06:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-09 07:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-09 08:00:00,0.0,0.0,119.0,0.0,119.0
2020-01-09 09:00:00,577.0,492.0,11.0,85.0,96.0
2020-01-09 10:00:00,2547.0,2444.0,0.0,103.0,103.0
2020-01-09 11:00:00,3013.0,2898.0,0.0,115.0,115.0
2020-01-09 12:00:00,2802.0,2689.0,0.0,113.0,113.0
2020-01-09 13:00:00,2676.0,2567.0,0.0,109.0,109.0
2020-01-09 14:00:00,2841.0,2740.0,0.0,101.0,101.0
2020-01-09 15:00:00,3033.0,2931.0,0.0,102.0,102.0
2020-01-09 16:00:00,2947.0,2845.0,0.0,102.0,102.0
2020-01-09 17:00:00,1483.0,1393.0,0.0,90.0,90.0
2020-01-09 18:00:00,73.0,48.0,62.0,25.0,87.0
2020-01-09 19:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-09 20:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-09 21:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-09 22:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-09 23:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-10 00:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-10 01:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-10 02:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-10 03:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-10 04:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-10 05:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-10 06:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-10 07:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-10 08:00:00,0.0,0.0,123.0,0.0,123.0
2020-01-10 09:00:00,155.0,85.0,31.0,70.0,101.0
2020-01-10 10:00:00,1688.0,1582.0,0.0,106.0,106.0
2020-01-10 11:00:00,3200.0,3083.0,0.0,117.0,117.0
2020-01-10 12:00:00,3045.0,2937.0,0.0,108.0,108.0
2020-01-10 13:00:00,2780.0,2662.0,0.0,118.0,118.0
2020-01-10 14:00:00,2932.0,2831.0,0.0,101.0,101.0
2020-01-10 15:00:00,2774.0,2683.0,0.0,91.0,91.0
2020-01-10 16:00:00,2900.0,2800.0,0.0,100.0,100.0
2020-01-10 17:00:00,1129.0,1045.0,0.0,84.0,84.0
2020-01-10 18:00:00,100.0,66.0,58.0,34.0,92.0
2020-01-10 19:00:00,0.0,0.0,103.0,0.0,103.0
2020-01-10 20:00:00,0.0,0.0,103.0,0.0,103.0
2020-01-10 21:00:00,0.0,0.0,102.0,0.0,102.0
2020-01-10 22:00:00,0.0,0.0,103.0,0.0,103.0
2020-01-10 23:00:00,0.0,0.0,102.0,0.0,102.0
2020-01-11 00:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-11 01:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-11 02:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-11 03:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-11 04:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-11 05:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-11 06:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-11 07:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-11 08:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-11 09:00:00,781.0,697.0,7.0,84.0,91.0
2020-01-11 10:00:00,3080.0,2972.0,0.0,108.0,108.0
2020-01-11 11:00:00,3386.0,3288.0,0.0,98.0,98.0
2020-01-11 12:00:00,3103.0,2994.0,0.0,109.0,109.0
2020-01-11 13:00:00,2963.0,2866.0,0.0,97.0,97.0
2020-01-11 14:00:00,3092.0,2977.0,0.0,115.0,115.0
2020-01-11 15:00:00,3369.0,3269.0,0.0,100.0,100.0
2020-01-11 16:00:00,3511.0,3389.0,0.0,122.0,122.0
2020-01-11 17:00:00,2177.0,2096.0,0.0,81.0,81.0
2020-01-11 18:00:00,157.0,126.0,57.0,31.0,88.0
2020-01-11 19:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-11 20:00:00,0.0,0.0,100.0,0.0,100.0
2020-01-11 21:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-11 22:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-11 23:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-12 00:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-12 01:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-12 02:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-12 03:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-12 04:00:00,0.0,0.0,111.0,0.0,111.0
2020-01-12 05:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-12 06:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-12 07:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-12 08:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-12 09:00:00,778.0,699.0,7.0,79.0,86.0
2020-01-12 10:00:00,3066.0,2946.0,0.0,120.0,120.0
2020-01-12 11:00:00,3348.0,3255.0,0.0,93.0,93.0
2020-01-12 12:00:00,3111.0,2999.0,0.0,112.0,112.0
2020-01-12 13:00:00,2927.0,2836.0,0.0,91.0,91.0
2020-01-12 14:00:00,3068.0,2953.0,0.0,115.0,115.0
2020-01-12 15:00:00,3325.0,3229.0,0.0,96.0,96.0
2020-01-12 16:00:00,3467.0,3366.0,0.0,101.0,101.0
2020-01-12 17:00:00,2164.0,2062.0,0.0,102.0,102.0
2020-01-12 18:00:00,164.0,127.0,53.0,37.0,90.0
2020-01-12 19:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-12 20:00:00,0.0,0.0,103.0,0.0,103.0
2020-01-12 21:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-12 22:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-12 23:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-13 00:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-13 01:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-13 02:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-13 03:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-13 04:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-13 05:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-13 06:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-13 07:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-13 08:00:00,1.0,0.0,107.0,1.0,108.0
2020-01-13 09:00:00,727.0,644.0,4.0,83.0,87.0
2020-01-13 10:00:00,2858.0,2753.0,0.0,105.0,105.0
2020-01-13 11:00:00,2950.0,2833.0,0.0,117.0,117.0
2020-01-13 12:00:00,2978.0,2889.0,0.0,89.0,89.0
2020-01-13 13:00:00,2879.0,2773.0,0.0,106.0,106.0
2020-01-13 14:00:00,2539.0,2443.0,0.0,96.0,96.0
2020-01-13 15:00:00,2485.0,2375.0,0.0,110.0,110.0
2020-01-13 16:00:00,2880.0,2792.0,0.0,88.0,88.0
2020-01-13 17:00:00,1754.0,1666.0,0.0,88.0,88.0
2020-01-13 18:00:00,120.0,79.0,47.0,41.0,88.0
2020-01-13 19:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-13 20:00:00,0.0,0.0,101.0,0.0,101.0
2020-01-13 21:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-13 22:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-13 23:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-14 00:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-14 01:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-14 02:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-14 03:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-14 04:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-14 05:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-14 06:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-14 07:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-14 08:00:00,0.0,0.0,110.0,0.0,110.0
2020-01-14 09:00:00,476.0,407.0,19.0,69.0,88.0
2020-01-14 10:00:00,2647.0,2549.0,0.0,98.0,98.0
2020-01-14 11:00:00,2810.0,2707.0,0.0,103.0,103.0
2020-01-14 12:00:00,2788.0,2687.0,0.0,101.0,101.0
2020-01-14 13:00:00,2547.0,2450.0,0.0,97.0,97.0
2020-01-14 14:00:00,2474.0,2381.0,0.0,93.0,93.0
2020-01-14 15:00:00,2280.0,2189.0,0.0,91.0,91.0
2020-01-14 16:00:00,1461.0,1375.0,0.0,86.0,86.0
2020-01-14 17:00:00,741.0,662.0,0.0,79.0,79.0
2020-01-14 18:00:00,73.0,43.0,57.0,30.0,87.0
2020-01-14 19:00:00,0.0,0.0,99.0,0.0,99.0
2020-01-14 20:00:00,0.0,0.0,100.0,0.0,100.0
2020-01-14 21:00:00,0.0,0.0,102.0,0.0,102.0
2020-01-14 22:00:00,0.0,0.0,103.0,0.0,103.0
2020-01-14 23:00:00,0.0,0.0,101.0,0.0,101.0
2020-01-15 00:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-15 01:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-15 02:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-15 03:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-15 04:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-15 05:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-15 06:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-15 07:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-15 08:00:00,0.0,0.0,109.0,0.0,109.0
2020-01-15 09:00:00,531.0,453.0,7.0,78.0,85.0
2020-01-15 10:00:00,1484.0,1391.0,0.0,93.0,93.0
2020-01-15 11:00:00,2741.0,2636.0,0.0,105.0,105.0
2020-01-15 12:00:00,2516.0,2408.0,0.0,108.0,108.0
2020-01-15 13:00:00,2216.0,2140.0,0.0,76.0,76.0
2020-01-15 14:00:00,1733.0,1643.0,0.0,90.0,90.0
2020-01-15 15:00:00,2684.0,2595.0,0.0,89.0,89.0
2020-01-15 16:00:00,1555.0,1468.0,0.0,87.0,87.0
2020-01-15 17:00:00,250.0,173.0,0.0,77.0,77.0
2020-01-15 18:00:00,37.0,6.0,58.0,31.0,89.0
2020-01-15 19:00:00,0.0,0.0,103.0,0.0,103.0
2020-01-15 20:00:00,0.0,0.0,99.0,0.0,99.0
2020-01-15 21:00:00,0.0,0.0,97.0,0.0,97.0
2020-01-15 22:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-15 23:00:00,0.0,0.0,101.0,0.0,101.0
2020-01-16 00:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-16 01:00:00,0.0,0.0,102.0,0.0,102.0
2020-01-16 02:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-16 03:00:00,0.0,0.0,101.0,0.0,101.0
2020-01-16 04:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-16 05:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-16 06:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-16 07:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-16 08:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-16 09:00:00,668.0,587.0,9.0,81.0,90.0
2020-01-16 10:00:00,2673.0,2563.0,0.0,110.0,110.0
2020-01-16 11:00:00,3078.0,2977.0,0.0,101.0,101.0
2020-01-16 12:00:00,3098.0,2983.0,0.0,115.0,115.0
2020-01-16 13:00:00,2882.0,2772.0,0.0,110.0,110.0
2020-01-16 14:00:00,2919.0,2838.0,0.0,81.0,81.0
2020-01-16 15:00:00,3187.0,3069.0,0.0,118.0,118.0
2020-01-16 16:00:00,3210.0,3123.0,0.0,87.0,87.0
2020-01-16 17:00:00,1826.0,1740.0,0.0,86.0,86.0
2020-01-16 18:00:00,104.0,70.0,57.0,34.0,91.0
2020-01-16 19:00:00,0.0,0.0,101.0,0.0,101.0
2020-01-16 20:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-16 21:00:00,0.0,0.0,100.0,0.0,100.0
2020-01-16 22:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-16 23:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-17 00:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-17 01:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-17 02:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-17 03:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-17 04:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-17 05:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-17 06:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-17 07:00:00,0.0,0.0,98.0,0.0,98.0
2020-01-17 08:00:00,0.0,0.0,112.0,0.0,112.0
2020-01-17 09:00:00,80.0,34.0,48.0,46.0,94.0
2020-01-17 10:00:00,427.0,340.0,0.0,87.0,87.0
2020-01-17 11:00:00,717.0,343.0,0.0,374.0,374.0
2020-01-17 12:00:00,1132.0,1039.0,0.0,93.0,93.0
2020-01-17 13:00:00,2181.0,2096.0,0.0,85.0,85.0
2020-01-17 14:00:00,2620.0,2522.0,0.0,98.0,98.0
2020-01-17 15:00:00,2338.0,2242.0,0.0,96.0,96.0
2020-01-17 16:00:00,1938.0,1843.0,0.0,95.0,95.0
2020-01-17 17:00:00,1846.0,1770.0,0.0,76.0,76.0
2020-01-17 18:00:00,231.0,185.0,39.0,46.0,85.0
2020-01-17 19:00:00,0.0,0.0,106.0,0.0,106.0
2020-01-17 20:00:00,0.0,0.0,102.0,0.0,102.0
2020-01-17 21:00:00,0.0,0.0,102.0,0.0,102.0
2020-01-17 22:00:00,0.0,0.0,102.0,0.0,102.0
2020-01-17 23:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-18 00:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-18 01:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-18 02:00:00,0.0,0.0,105.0,0.0,105.0
2020-01-18 03:00:00,0.0,0.0,104.0,0.0,104.0
2020-01-18 04:00:00,0.0,0.0,107.0,0.0,107.0
2020-01-18 05:00:00,0.0,0.0,108.0,0.0,108.0
2020-01-18 06:00:00,0.0,0.0,107.0,0.0,107.0
